market_ticker,market_title,game_date,home_team,away_team,yes_team,no_team,yes_means_home_team_wins,yes_means_away_team_wins,market_title_parsing_available,team_names_match_nba_game,mapping_confidence,mapping_warning
KXNBAGAME-26JAN04NOPMIA-MIA,New Orleans vs Miami Winner?,2026-01-04,MIA,NOP,MIA,NOP,True,False,True,True,high,
KXNBAGAME-26JAN04OKCPHX-PHX,Oklahoma City vs Phoenix Winner?,2026-01-04,PHX,OKC,PHX,OKC,True,False,True,True,high,
KXNBAGAME-26JAN05ATLTOR-TOR,Atlanta vs Toronto Winner?,2026-01-05,TOR,ATL,TOR,ATL,True,False,True,True,high,
KXNBAGAME-26JAN05CHAOKC-OKC,Charlotte vs Oklahoma City Winner?,2026-01-05,OKC,CHA,OKC,CHA,True,False,True,True,high,
KXNBAGAME-26JAN05CHIBOS-BOS,Chicago vs Boston Winner?,2026-01-05,BOS,CHI,BOS,CHI,True,False,True,True,high,
KXNBAGAME-26JAN05DENPHI-PHI,Denver vs Philadelphia Winner?,2026-01-05,PHI,DEN,PHI,DEN,True,False,True,True,high,
KXNBAGAME-26JAN05GSWLAC-LAC,Golden State vs Los Angeles C Winner?,2026-01-05,LAC,GSW,LAC,GSW,True,False,True,True,high,
KXNBAGAME-26JAN05NYKDET-DET,New York vs Detroit Winner?,2026-01-05,DET,NYK,DET,NYK,True,False,True,True,high,
KXNBAGAME-26JAN05PHXHOU-HOU,Phoenix vs Houston Winner?,2026-01-05,HOU,PHX,HOU,PHX,True,False,True,True,high,
KXNBAGAME-26JAN05UTAPOR-POR,Utah vs Portland Winner?,2026-01-05,POR,UTA,POR,UTA,True,False,True,True,high,
KXNBAGAME-26JAN06CLEIND-IND,Cleveland at Indiana Winner?,2026-01-06,IND,CLE,IND,CLE,True,False,True,True,high,
KXNBAGAME-26JAN06DALSAC-SAC,Dallas at Sacramento Winner?,2026-01-06,SAC,DAL,SAC,DAL,True,False,True,True,high,
KXNBAGAME-26JAN06LALNOP-NOP,Los Angeles L at New Orleans Winner?,2026-01-06,NOP,LAL,NOP,LAL,True,False,True,True,high,
KXNBAGAME-26JAN06MIAMIN-MIN,Miami at Minnesota Winner?,2026-01-06,MIN,MIA,MIN,MIA,True,False,True,True,high,
KXNBAGAME-26JAN06ORLWAS-WAS,Orlando at Washington Winner?,2026-01-06,WAS,ORL,WAS,ORL,True,False,True,True,high,
KXNBAGAME-26JAN06SASMEM-MEM,San Antonio at Memphis Winner?,2026-01-06,MEM,SAS,MEM,SAS,True,False,True,True,high,
KXNBAGAME-26JAN07CHIDET-DET,Chicago at Detroit Winner?,2026-01-07,DET,CHI,DET,CHI,True,False,True,True,high,
KXNBAGAME-26JAN07DENBOS-BOS,Denver at Boston Winner?,2026-01-07,BOS,DEN,BOS,DEN,True,False,True,True,high,
KXNBAGAME-26JAN07HOUPOR-POR,Houston at Portland Winner?,2026-01-07,POR,HOU,POR,HOU,True,False,True,True,high,
KXNBAGAME-26JAN07LACNYK-NYK,Los Angeles C at New York Winner?,2026-01-07,NYK,LAC,NYK,LAC,True,False,True,True,high,
KXNBAGAME-26JAN07LALSAS-SAS,Los Angeles L at San Antonio Winner?,2026-01-07,SAS,LAL,SAS,LAL,True,False,True,True,high,
KXNBAGAME-26JAN07MILGSW-GSW,Milwaukee at Golden State Winner?,2026-01-07,GSW,MIL,GSW,MIL,True,False,True,True,high,
KXNBAGAME-26JAN07NOPATL-ATL,New Orleans at Atlanta Winner?,2026-01-07,ATL,NOP,ATL,NOP,True,False,True,True,high,
KXNBAGAME-26JAN07ORLBKN-BKN,Orlando at Brooklyn Winner?,2026-01-07,BKN,ORL,BKN,ORL,True,False,True,True,high,
KXNBAGAME-26JAN07PHXMEM-MEM,Phoenix at Memphis Winner?,2026-01-07,MEM,PHX,MEM,PHX,True,False,True,True,high,
KXNBAGAME-26JAN07TORCHA-CHA,Toronto at Charlotte Winner?,2026-01-07,CHA,TOR,CHA,TOR,True,False,True,True,high,
KXNBAGAME-26JAN07UTAOKC-OKC,Utah at Oklahoma City Winner?,2026-01-07,OKC,UTA,OKC,UTA,True,False,True,True,high,
KXNBAGAME-26JAN07WASPHI-PHI,Washington at Philadelphia Winner?,2026-01-07,PHI,WAS,PHI,WAS,True,False,True,True,high,
KXNBAGAME-26JAN08CLEMIN-MIN,Cleveland at Minnesota Winner?,2026-01-08,MIN,CLE,MIN,CLE,True,False,True,True,high,
KXNBAGAME-26JAN08DALUTA-UTA,Dallas at Utah Winner?,2026-01-08,UTA,DAL,UTA,DAL,True,False,True,True,high,
KXNBAGAME-26JAN08INDCHA-CHA,Indiana at Charlotte Winner?,2026-01-08,CHA,IND,CHA,IND,True,False,True,True,high,
KXNBAGAME-26JAN09ATLDEN-DEN,Atlanta at Denver Winner?,2026-01-09,DEN,ATL,DEN,ATL,True,False,True,True,high,
KXNBAGAME-26JAN09HOUPOR-POR,Houston at Portland Winner?,2026-01-09,POR,HOU,POR,HOU,True,False,True,True,high,
KXNBAGAME-26JAN09LACBKN-BKN,Los Angeles C at Brooklyn Winner?,2026-01-09,BKN,LAC,BKN,LAC,True,False,True,True,high,
KXNBAGAME-26JAN09MILLAL-LAL,Milwaukee at Los Angeles L Winner?,2026-01-09,LAL,MIL,LAL,MIL,True,False,True,True,high,
KXNBAGAME-26JAN09NOPWAS-WAS,New Orleans at Washington Winner?,2026-01-09,WAS,NOP,WAS,NOP,True,False,True,True,high,
KXNBAGAME-26JAN09NYKPHX-PHX,New York at Phoenix Winner?,2026-01-09,PHX,NYK,PHX,NYK,True,False,True,True,high,
KXNBAGAME-26JAN09OKCMEM-MEM,Oklahoma City at Memphis Winner?,2026-01-09,MEM,OKC,MEM,OKC,True,False,True,True,high,
KXNBAGAME-26JAN09PHIORL-ORL,Philadelphia at Orlando Winner?,2026-01-09,ORL,PHI,ORL,PHI,True,False,True,True,high,
KXNBAGAME-26JAN09SACGSW-GSW,Sacramento at Golden State Winner?,2026-01-09,GSW,SAC,GSW,SAC,True,False,True,True,high,
KXNBAGAME-26JAN09TORBOS-BOS,Toronto at Boston Winner?,2026-01-09,BOS,TOR,BOS,TOR,True,False,True,True,high,
KXNBAGAME-26JAN10CHAUTA-UTA,Charlotte at Utah Winner?,2026-01-10,UTA,CHA,UTA,CHA,True,False,True,True,high,
KXNBAGAME-26JAN10DALCHI-CHI,Dallas at Chicago Winner?,2026-01-10,CHI,DAL,CHI,DAL,True,False,True,True,high,
KXNBAGAME-26JAN10LACDET-DET,Los Angeles C at Detroit Winner?,2026-01-10,DET,LAC,DET,LAC,True,False,True,True,high,
KXNBAGAME-26JAN10MIAIND-IND,Miami at Indiana Winner?,2026-01-10,IND,MIA,IND,MIA,True,False,True,True,high,
KXNBAGAME-26JAN10MINCLE-CLE,Minnesota at Cleveland Winner?,2026-01-10,CLE,MIN,CLE,MIN,True,False,True,True,high,
KXNBAGAME-26JAN10SASBOS-BOS,San Antonio at Boston Winner?,2026-01-10,BOS,SAS,BOS,SAS,True,False,True,True,high,
KXNBAGAME-26JAN11ATLGSW-GSW,Atlanta at Golden State Winner?,2026-01-11,GSW,ATL,GSW,ATL,True,False,True,True,high,
KXNBAGAME-26JAN11BKNMEM-MEM,Brooklyn at Memphis Winner?,2026-01-11,MEM,BKN,MEM,BKN,True,False,True,True,high,
KXNBAGAME-26JAN11HOUSAC-SAC,Houston at Sacramento Winner?,2026-01-11,SAC,HOU,SAC,HOU,True,False,True,True,high,
KXNBAGAME-26JAN11MIAOKC-OKC,Miami at Oklahoma City Winner?,2026-01-11,OKC,MIA,OKC,MIA,True,False,True,True,high,
KXNBAGAME-26JAN11MILDEN-DEN,Milwaukee at Denver Winner?,2026-01-11,DEN,MIL,DEN,MIL,True,False,True,True,high,
KXNBAGAME-26JAN11NOPORL-ORL,New Orleans at Orlando Winner?,2026-01-11,ORL,NOP,ORL,NOP,True,False,True,True,high,
KXNBAGAME-26JAN11NYKPOR-POR,New York at Portland Winner?,2026-01-11,POR,NYK,POR,NYK,True,False,True,True,high,
KXNBAGAME-26JAN11PHITOR-TOR,Philadelphia at Toronto Winner?,2026-01-11,TOR,PHI,TOR,PHI,True,False,True,True,high,
KXNBAGAME-26JAN11SASMIN-MIN,San Antonio at Minnesota Winner?,2026-01-11,MIN,SAS,MIN,SAS,True,False,True,True,high,
KXNBAGAME-26JAN11WASPHX-PHX,Washington at Phoenix Winner?,2026-01-11,PHX,WAS,PHX,WAS,True,False,True,True,high,
KXNBAGAME-26JAN12BKNDAL-DAL,Brooklyn at Dallas Winner?,2026-01-12,DAL,BKN,DAL,BKN,True,False,True,True,high,
KXNBAGAME-26JAN12BOSIND-IND,Boston at Indiana Winner?,2026-01-12,IND,BOS,IND,BOS,True,False,True,True,high,
KXNBAGAME-26JAN12CHALAC-LAC,Charlotte at Los Angeles C Winner?,2026-01-12,LAC,CHA,LAC,CHA,True,False,True,True,high,
KXNBAGAME-26JAN12LALSAC-SAC,Los Angeles L at Sacramento Winner?,2026-01-12,SAC,LAL,SAC,LAL,True,False,True,True,high,
KXNBAGAME-26JAN12PHITOR-TOR,Philadelphia at Toronto Winner?,2026-01-12,TOR,PHI,TOR,PHI,True,False,True,True,high,
KXNBAGAME-26JAN12UTACLE-CLE,Utah at Cleveland Winner?,2026-01-12,CLE,UTA,CLE,UTA,True,False,True,True,high,
KXNBAGAME-26JAN13ATLLAL-LAL,Atlanta at Los Angeles L Winner?,2026-01-13,LAL,ATL,LAL,ATL,True,False,True,True,high,
KXNBAGAME-26JAN13CHIHOU-HOU,Chicago at Houston Winner?,2026-01-13,HOU,CHI,HOU,CHI,True,False,True,True,high,
KXNBAGAME-26JAN13DENNOP-NOP,Denver at New Orleans Winner?,2026-01-13,NOP,DEN,NOP,DEN,True,False,True,True,high,
KXNBAGAME-26JAN13MINMIL-MIL,Minnesota at Milwaukee Winner?,2026-01-13,MIL,MIN,MIL,MIN,True,False,True,True,high,
KXNBAGAME-26JAN13PHXMIA-MIA,Phoenix at Miami Winner?,2026-01-13,MIA,PHX,MIA,PHX,True,False,True,True,high,
KXNBAGAME-26JAN13PORGSW-GSW,Portland at Golden State Winner?,2026-01-13,GSW,POR,GSW,POR,True,False,True,True,high,
KXNBAGAME-26JAN13SASOKC-OKC,San Antonio at Oklahoma City Winner?,2026-01-13,OKC,SAS,OKC,SAS,True,False,True,True,high,
KXNBAGAME-26JAN14BKNNOP-NOP,Brooklyn at New Orleans Winner?,2026-01-14,NOP,BKN,NOP,BKN,True,False,True,True,high,
KXNBAGAME-26JAN14CLEPHI-PHI,Cleveland at Philadelphia Winner?,2026-01-14,PHI,CLE,PHI,CLE,True,False,True,True,high,
KXNBAGAME-26JAN14DENDAL-DAL,Denver at Dallas Winner?,2026-01-14,DAL,DEN,DAL,DEN,True,False,True,True,high,
KXNBAGAME-26JAN14NYKSAC-SAC,New York at Sacramento Winner?,2026-01-14,SAC,NYK,SAC,NYK,True,False,True,True,high,
KXNBAGAME-26JAN14TORIND-IND,Toronto at Indiana Winner?,2026-01-14,IND,TOR,IND,TOR,True,False,True,True,high,
KXNBAGAME-26JAN14UTACHI-CHI,Utah at Chicago Winner?,2026-01-14,CHI,UTA,CHI,UTA,True,False,True,True,high,
KXNBAGAME-26JAN14WASLAC-LAC,Washington at Los Angeles C Winner?,2026-01-14,LAC,WAS,LAC,WAS,True,False,True,True,high,
KXNBAGAME-26JAN15ATLPOR-POR,Atlanta at Portland Winner?,2026-01-15,POR,ATL,POR,ATL,True,False,True,True,high,
KXNBAGAME-26JAN15BOSMIA-MIA,Boston at Miami Winner?,2026-01-15,MIA,BOS,MIA,BOS,True,False,True,True,high,
KXNBAGAME-26JAN15CHALAL-LAL,Charlotte at Los Angeles L Winner?,2026-01-15,LAL,CHA,LAL,CHA,True,False,True,True,high,
KXNBAGAME-26JAN15MILSAS-SAS,Milwaukee at San Antonio Winner?,2026-01-15,SAS,MIL,SAS,MIL,True,False,True,True,high,
KXNBAGAME-26JAN15NYKGSW-GSW,New York at Golden State Winner?,2026-01-15,GSW,NYK,GSW,NYK,True,False,True,True,high,
KXNBAGAME-26JAN15OKCHOU-HOU,Oklahoma City at Houston Winner?,2026-01-15,HOU,OKC,HOU,OKC,True,False,True,True,high,
KXNBAGAME-26JAN15PHXDET-DET,Phoenix at Detroit Winner?,2026-01-15,DET,PHX,DET,PHX,True,False,True,True,high,
KXNBAGAME-26JAN15UTADAL-DAL,Utah at Dallas Winner?,2026-01-15,DAL,UTA,DAL,UTA,True,False,True,True,high,
KXNBAGAME-26JAN16CHIBKN-BKN,Chicago at Brooklyn Winner?,2026-01-16,BKN,CHI,BKN,CHI,True,False,True,True,high,
KXNBAGAME-26JAN16CLEPHI-PHI,Cleveland at Philadelphia Winner?,2026-01-16,PHI,CLE,PHI,CLE,True,False,True,True,high,
KXNBAGAME-26JAN16LACTOR-TOR,Los Angeles C at Toronto Winner?,2026-01-16,TOR,LAC,TOR,LAC,True,False,True,True,high,
KXNBAGAME-26JAN16MINHOU-HOU,Minnesota at Houston Winner?,2026-01-16,HOU,MIN,HOU,MIN,True,False,True,True,high,
KXNBAGAME-26JAN16NOPIND-IND,New Orleans at Indiana Winner?,2026-01-16,IND,NOP,IND,NOP,True,False,True,True,high,
KXNBAGAME-26JAN16WASSAC-SAC,Washington at Sacramento Winner?,2026-01-16,SAC,WAS,SAC,WAS,True,False,True,True,high,
KXNBAGAME-26JAN17BOSATL-ATL,Boston at Atlanta Winner?,2026-01-17,ATL,BOS,ATL,BOS,True,False,True,True,high,
KXNBAGAME-26JAN17CHAGSW-GSW,Charlotte at Golden State Winner?,2026-01-17,GSW,CHA,GSW,CHA,True,False,True,True,high,
KXNBAGAME-26JAN17INDDET-DET,Indiana at Detroit Winner?,2026-01-17,DET,IND,DET,IND,True,False,True,True,high,
KXNBAGAME-26JAN17LALPOR-POR,Los Angeles L at Portland Winner?,2026-01-17,POR,LAL,POR,LAL,True,False,True,True,high,
KXNBAGAME-26JAN17MINSAS-SAS,Minnesota at San Antonio Winner?,2026-01-17,SAS,MIN,SAS,MIN,True,False,True,True,high,
KXNBAGAME-26JAN17OKCMIA-MIA,Oklahoma City at Miami Winner?,2026-01-17,MIA,OKC,MIA,OKC,True,False,True,True,high,
KXNBAGAME-26JAN17PHXNYK-NYK,Phoenix at New York Winner?,2026-01-17,NYK,PHX,NYK,PHX,True,False,True,True,high,
KXNBAGAME-26JAN17UTADAL-DAL,Utah at Dallas Winner?,2026-01-17,DAL,UTA,DAL,UTA,True,False,True,True,high,
KXNBAGAME-26JAN17WASDEN-DEN,Washington at Denver Winner?,2026-01-17,DEN,WAS,DEN,WAS,True,False,True,True,high,
KXNBAGAME-26JAN18BKNCHI-CHI,Brooklyn at Chicago Winner?,2026-01-18,CHI,BKN,CHI,BKN,True,False,True,True,high,
KXNBAGAME-26JAN18CHADEN-DEN,Charlotte at Denver Winner?,2026-01-18,DEN,CHA,DEN,CHA,True,False,True,True,high,
KXNBAGAME-26JAN18NOPHOU-HOU,New Orleans at Houston Winner?,2026-01-18,HOU,NOP,HOU,NOP,True,False,True,True,high,
KXNBAGAME-26JAN18ORLMEM-MEM,Orlando at Memphis Winner?,2026-01-18,MEM,ORL,MEM,ORL,True,False,True,True,high,
KXNBAGAME-26JAN18PORSAC-SAC,Portland at Sacramento Winner?,2026-01-18,SAC,POR,SAC,POR,True,False,True,True,high,
KXNBAGAME-26JAN18TORLAL-LAL,Toronto at Los Angeles L Winner?,2026-01-18,LAL,TOR,LAL,TOR,True,False,True,True,high,
KXNBAGAME-26JAN19BOSDET-DET,Boston at Detroit Winner?,2026-01-19,DET,BOS,DET,BOS,True,False,True,True,high,
KXNBAGAME-26JAN19DALNYK-NYK,Dallas at New York Winner?,2026-01-19,NYK,DAL,NYK,DAL,True,False,True,True,high,
KXNBAGAME-26JAN19INDPHI-PHI,Indiana at Philadelphia Winner?,2026-01-19,PHI,IND,PHI,IND,True,False,True,True,high,
KXNBAGAME-26JAN19LACWAS-WAS,Los Angeles C at Washington Winner?,2026-01-19,WAS,LAC,WAS,LAC,True,False,True,True,high,
KXNBAGAME-26JAN19MIAGSW-GSW,Miami at Golden State Winner?,2026-01-19,GSW,MIA,GSW,MIA,True,False,True,True,high,
KXNBAGAME-26JAN19MILATL-ATL,Milwaukee at Atlanta Winner?,2026-01-19,ATL,MIL,ATL,MIL,True,False,True,True,high,
KXNBAGAME-26JAN19OKCCLE-CLE,Oklahoma City at Cleveland Winner?,2026-01-19,CLE,OKC,CLE,OKC,True,False,True,True,high,
KXNBAGAME-26JAN19PHXBKN-BKN,Phoenix at Brooklyn Winner?,2026-01-19,BKN,PHX,BKN,PHX,True,False,True,True,high,
KXNBAGAME-26JAN19UTASAS-SAS,Utah at San Antonio Winner?,2026-01-19,SAS,UTA,SAS,UTA,True,False,True,True,high,
KXNBAGAME-26JAN20LACCHI-CHI,Los Angeles C at Chicago Winner?,2026-01-20,CHI,LAC,CHI,LAC,True,False,True,True,high,
KXNBAGAME-26JAN20LALDEN-DEN,Los Angeles L at Denver Winner?,2026-01-20,DEN,LAL,DEN,LAL,True,False,True,True,high,
KXNBAGAME-26JAN20MIASAC-SAC,Miami at Sacramento Winner?,2026-01-20,SAC,MIA,SAC,MIA,True,False,True,True,high,
KXNBAGAME-26JAN20MINUTA-UTA,Minnesota at Utah Winner?,2026-01-20,UTA,MIN,UTA,MIN,True,False,True,True,high,
KXNBAGAME-26JAN20PHXPHI-PHI,Phoenix at Philadelphia Winner?,2026-01-20,PHI,PHX,PHI,PHX,True,False,True,True,high,
KXNBAGAME-26JAN20SASHOU-HOU,San Antonio at Houston Winner?,2026-01-20,HOU,SAS,HOU,SAS,True,False,True,True,high,
KXNBAGAME-26JAN20TORGSW-GSW,Toronto at Golden State Winner?,2026-01-20,GSW,TOR,GSW,TOR,True,False,True,True,high,
KXNBAGAME-26JAN21ATLMEM-MEM,Atlanta at Memphis Winner?,2026-01-21,MEM,ATL,MEM,ATL,True,False,True,True,high,
KXNBAGAME-26JAN21BKNNYK-NYK,Brooklyn at New York Winner?,2026-01-21,NYK,BKN,NYK,BKN,True,False,True,True,high,
KXNBAGAME-26JAN21CLECHA-CHA,Cleveland at Charlotte Winner?,2026-01-21,CHA,CLE,CHA,CLE,True,False,True,True,high,
KXNBAGAME-26JAN21DETNOP-NOP,Detroit at New Orleans Winner?,2026-01-21,NOP,DET,NOP,DET,True,False,True,True,high,
KXNBAGAME-26JAN21INDBOS-BOS,Indiana at Boston Winner?,2026-01-21,BOS,IND,BOS,IND,True,False,True,True,high,
KXNBAGAME-26JAN21OKCMIL-MIL,Oklahoma City at Milwaukee Winner?,2026-01-21,MIL,OKC,MIL,OKC,True,False,True,True,high,
KXNBAGAME-26JAN21TORSAC-SAC,Toronto at Sacramento Winner?,2026-01-21,SAC,TOR,SAC,TOR,True,False,True,True,high,
KXNBAGAME-26JAN22CHAORL-ORL,Charlotte at Orlando Winner?,2026-01-22,ORL,CHA,ORL,CHA,True,False,True,True,high,
KXNBAGAME-26JAN22CHIMIN-MIN,Chicago at Minnesota Winner?,2026-01-22,MIN,CHI,MIN,CHI,True,False,True,True,high,
KXNBAGAME-26JAN22DENWAS-WAS,Denver at Washington Winner?,2026-01-22,WAS,DEN,WAS,DEN,True,False,True,True,high,
KXNBAGAME-26JAN22GSWDAL-DAL,Golden State at Dallas Winner?,2026-01-22,DAL,GSW,DAL,GSW,True,False,True,True,high,
KXNBAGAME-26JAN22HOUPHI-PHI,Houston at Philadelphia Winner?,2026-01-22,PHI,HOU,PHI,HOU,True,False,True,True,high,
KXNBAGAME-26JAN22LALLAC-LAC,Los Angeles L at Los Angeles C Winner?,2026-01-22,LAC,LAL,LAC,LAL,True,False,True,True,high,
KXNBAGAME-26JAN22MIAPOR-POR,Miami at Portland Winner?,2026-01-22,POR,MIA,POR,MIA,True,False,True,True,high,
KXNBAGAME-26JAN22SASUTA-UTA,San Antonio at Utah Winner?,2026-01-22,UTA,SAS,UTA,SAS,True,False,True,True,high,
KXNBAGAME-26JAN23BOSBKN-BKN,Boston at Brooklyn Winner?,2026-01-23,BKN,BOS,BKN,BOS,True,False,True,True,high,
KXNBAGAME-26JAN23DENMIL-MIL,Denver at Milwaukee Winner?,2026-01-23,MIL,DEN,MIL,DEN,True,False,True,True,high,
KXNBAGAME-26JAN23HOUDET-DET,Houston at Detroit Winner?,2026-01-23,DET,HOU,DET,HOU,True,False,True,True,high,
KXNBAGAME-26JAN23INDOKC-OKC,Indiana at Oklahoma City Winner?,2026-01-23,OKC,IND,OKC,IND,True,False,True,True,high,
KXNBAGAME-26JAN23NOPMEM-MEM,New Orleans at Memphis Winner?,2026-01-23,MEM,NOP,MEM,NOP,True,False,True,True,high,
KXNBAGAME-26JAN23PHXATL-ATL,Phoenix at Atlanta Winner?,2026-01-23,ATL,PHX,ATL,PHX,True,False,True,True,high,
KXNBAGAME-26JAN23SACCLE-CLE,Sacramento at Cleveland Winner?,2026-01-23,CLE,SAC,CLE,SAC,True,False,True,True,high,
KXNBAGAME-26JAN23TORPOR-POR,Toronto at Portland Winner?,2026-01-23,POR,TOR,POR,TOR,True,False,True,True,high,
KXNBAGAME-26JAN24BOSCHI-CHI,Boston at Chicago Winner?,2026-01-24,CHI,BOS,CHI,BOS,True,False,True,True,high,
KXNBAGAME-26JAN24CLEORL-ORL,Cleveland at Orlando Winner?,2026-01-24,ORL,CLE,ORL,CLE,True,False,True,True,high,
KXNBAGAME-26JAN24LALDAL-DAL,Los Angeles L at Dallas Winner?,2026-01-24,DAL,LAL,DAL,LAL,True,False,True,True,high,
KXNBAGAME-26JAN24MIAUTA-UTA,Miami at Utah Winner?,2026-01-24,UTA,MIA,UTA,MIA,True,False,True,True,high,
KXNBAGAME-26JAN24NYKPHI-PHI,New York at Philadelphia Winner?,2026-01-24,PHI,NYK,PHI,NYK,True,False,True,True,high,
KXNBAGAME-26JAN24WASCHA-CHA,Washington at Charlotte Winner?,2026-01-24,CHA,WAS,CHA,WAS,True,False,True,True,high,
KXNBAGAME-26JAN25BKNLAC-LAC,Brooklyn at Los Angeles C Winner?,2026-01-25,LAC,BKN,LAC,BKN,True,False,True,True,high,
KXNBAGAME-26JAN25MIAPHX-PHX,Miami at Phoenix Winner?,2026-01-25,PHX,MIA,PHX,MIA,True,False,True,True,high,
KXNBAGAME-26JAN25NOPSAS-SAS,New Orleans at San Antonio Winner?,2026-01-25,SAS,NOP,SAS,NOP,True,False,True,True,high,
KXNBAGAME-26JAN25SACDET-DET,Sacramento at Detroit Winner?,2026-01-25,DET,SAC,DET,SAC,True,False,True,True,high,
KXNBAGAME-26JAN25TOROKC-OKC,Toronto at Oklahoma City Winner?,2026-01-25,OKC,TOR,OKC,TOR,True,False,True,True,high,
KXNBAGAME-26JAN26GSWMIN-MIN,Golden State at Minnesota Winner?,2026-01-26,MIN,GSW,MIN,GSW,True,False,True,True,high,
KXNBAGAME-26JAN26INDATL-ATL,Indiana at Atlanta Winner?,2026-01-26,ATL,IND,ATL,IND,True,False,True,True,high,
KXNBAGAME-26JAN26LALCHI-CHI,Los Angeles L at Chicago Winner?,2026-01-26,CHI,LAL,CHI,LAL,True,False,True,True,high,
KXNBAGAME-26JAN26MEMHOU-HOU,Memphis at Houston Winner?,2026-01-26,HOU,MEM,HOU,MEM,True,False,True,True,high,
KXNBAGAME-26JAN26ORLCLE-CLE,Orlando at Cleveland Winner?,2026-01-26,CLE,ORL,CLE,ORL,True,False,True,True,high,
KXNBAGAME-26JAN26PHICHA-CHA,Philadelphia at Charlotte Winner?,2026-01-26,CHA,PHI,CHA,PHI,True,False,True,True,high,
KXNBAGAME-26JAN26PORBOS-BOS,Portland at Boston Winner?,2026-01-26,BOS,POR,BOS,POR,True,False,True,True,high,
KXNBAGAME-26JAN27BKNPHX-PHX,Brooklyn at Phoenix Winner?,2026-01-27,PHX,BKN,PHX,BKN,True,False,True,True,high,
KXNBAGAME-26JAN27DETDEN-DEN,Detroit at Denver Winner?,2026-01-27,DEN,DET,DEN,DET,True,False,True,True,high,
KXNBAGAME-26JAN27LACUTA-UTA,Los Angeles C at Utah Winner?,2026-01-27,UTA,LAC,UTA,LAC,True,False,True,True,high,
KXNBAGAME-26JAN27MILPHI-PHI,Milwaukee at Philadelphia Winner?,2026-01-27,PHI,MIL,PHI,MIL,True,False,True,True,high,
KXNBAGAME-26JAN27NOPOKC-OKC,New Orleans at Oklahoma City Winner?,2026-01-27,OKC,NOP,OKC,NOP,True,False,True,True,high,
KXNBAGAME-26JAN27PORWAS-WAS,Portland at Washington Winner?,2026-01-27,WAS,POR,WAS,POR,True,False,True,True,high,
KXNBAGAME-26JAN27SACNYK-NYK,Sacramento at New York Winner?,2026-01-27,NYK,SAC,NYK,SAC,True,False,True,True,high,
KXNBAGAME-26JAN28ATLBOS-BOS,Atlanta at Boston Winner?,2026-01-28,BOS,ATL,BOS,ATL,True,False,True,True,high,
KXNBAGAME-26JAN28CHAMEM-MEM,Charlotte at Memphis Winner?,2026-01-28,MEM,CHA,MEM,CHA,True,False,True,True,high,
KXNBAGAME-26JAN28CHIIND-IND,Chicago at Indiana Winner?,2026-01-28,IND,CHI,IND,CHI,True,False,True,True,high,
KXNBAGAME-26JAN28GSWUTA-UTA,Golden State at Utah Winner?,2026-01-28,UTA,GSW,UTA,GSW,True,False,True,True,high,
KXNBAGAME-26JAN28LALCLE-CLE,Los Angeles L at Cleveland Winner?,2026-01-28,CLE,LAL,CLE,LAL,True,False,True,True,high,
KXNBAGAME-26JAN28MINDAL-DAL,Minnesota at Dallas Winner?,2026-01-28,DAL,MIN,DAL,MIN,True,False,True,True,high,
KXNBAGAME-26JAN28NYKTOR-TOR,New York at Toronto Winner?,2026-01-28,TOR,NYK,TOR,NYK,True,False,True,True,high,
KXNBAGAME-26JAN28ORLMIA-MIA,Orlando at Miami Winner?,2026-01-28,MIA,ORL,MIA,ORL,True,False,True,True,high,
KXNBAGAME-26JAN28SASHOU-HOU,San Antonio at Houston Winner?,2026-01-28,HOU,SAS,HOU,SAS,True,False,True,True,high,
KXNBAGAME-26JAN29BKNDEN-DEN,Brooklyn at Denver Winner?,2026-01-29,DEN,BKN,DEN,BKN,True,False,True,True,high,
KXNBAGAME-26JAN29CHADAL-DAL,Charlotte at Dallas Winner?,2026-01-29,DAL,CHA,DAL,CHA,True,False,True,True,high,
KXNBAGAME-26JAN29DETPHX-PHX,Detroit at Phoenix Winner?,2026-01-29,PHX,DET,PHX,DET,True,False,True,True,high,
KXNBAGAME-26JAN29HOUATL-ATL,Houston at Atlanta Winner?,2026-01-29,ATL,HOU,ATL,HOU,True,False,True,True,high,
KXNBAGAME-26JAN29MIACHI-CHI,Miami at Chicago Winner?,2026-01-29,CHI,MIA,CHI,MIA,True,False,True,True,high,
KXNBAGAME-26JAN29MILWAS-WAS,Milwaukee at Washington Winner?,2026-01-29,WAS,MIL,WAS,MIL,True,False,True,True,high,
KXNBAGAME-26JAN29OKCMIN-MIN,Oklahoma City at Minnesota Winner?,2026-01-29,MIN,OKC,MIN,OKC,True,False,True,True,high,
KXNBAGAME-26JAN29SACPHI-PHI,Sacramento at Philadelphia Winner?,2026-01-29,PHI,SAC,PHI,SAC,True,False,True,True,high,
KXNBAGAME-26JAN30BKNUTA-UTA,Brooklyn at Utah Winner?,2026-01-30,UTA,BKN,UTA,BKN,True,False,True,True,high,
KXNBAGAME-26JAN30CLEPHX-PHX,Cleveland at Phoenix Winner?,2026-01-30,PHX,CLE,PHX,CLE,True,False,True,True,high,
KXNBAGAME-26JAN30DETGSW-GSW,Detroit at Golden State Winner?,2026-01-30,GSW,DET,GSW,DET,True,False,True,True,high,
